id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
JAHM038,JAHM,2020-02-07 00:00:00,2020.1038251,38,-1003279.84278,5959660.14013,2032774.36025,47,558607.2340,2068529.8398,18.707275621371,99.555867134439,274.9166,312.2527
JAHM039,JAHM,2020-02-08 00:00:00,2020.1065574,39,-1003279.84472,5959660.15265,2032774.36535,47,558607.2338,2068529.8406,18.707275628283,99.555867132833,274.9302,312.2663
JAHM040,JAHM,2020-02-09 00:00:00,2020.1092896,40,-1003279.84419,5959660.15043,2032774.36695,47,558607.2337,2068529.8428,18.707275648551,99.555867131405,274.9286,312.2647
JAHM041,JAHM,2020-02-10 00:00:00,2020.1120219,41,-1003279.84197,5959660.14769,2032774.35750,47,558607.2319,2068529.8348,18.707275576615,99.555867114930,274.9226,312.2588
JAHM042,JAHM,2020-02-11 00:00:00,2020.1147541,42,-1003279.83992,5959660.14190,2032774.35895,47,558607.2309,2068529.8382,18.707275606545,99.555867104920,274.9173,312.2535
JAHM043,JAHM,2020-02-12 00:00:00,2020.1174863,43,-1003279.84182,5959660.14461,2032774.35918,47,558607.2323,2068529.8374,18.707275599836,99.555867118411,274.9202,312.2564
JAHM044,JAHM,2020-02-13 00:00:00,2020.1202186,44,-1003279.84098,5959660.14136,2032774.36016,47,558607.2320,2068529.8394,18.707275617960,99.555867115678,274.9174,312.2535
JAHM045,JAHM,2020-02-14 00:00:00,2020.1229508,45,-1003279.84009,5959660.14635,2032774.35971,47,558607.2303,2068529.8375,18.707275600213,99.555867099505,274.9218,312.2579
JAHM046,JAHM,2020-02-15 00:00:00,2020.1256831,46,-1003279.83926,5959660.14884,2032774.36431,47,558607.2291,2068529.8411,18.707275632867,99.555867087786,274.9254,312.2616
JAHM048,JAHM,2020-02-17 00:00:00,2020.1311475,48,-1003279.84284,5959660.14020,2032774.35913,47,558607.2340,2068529.8387,18.707275611574,99.555867134893,274.9163,312.2524
JAHM049,JAHM,2020-02-18 00:00:00,2020.1338798,49,-1003279.84150,5959660.14356,2032774.35613,47,558607.2322,2068529.8349,18.707275576910,99.555867117032,274.9182,312.2544
JAHM051,JAHM,2020-02-20 00:00:00,2020.1393443,51,-1003279.84527,5959660.14905,2032774.35989,47,558607.2350,2068529.8365,18.707275591598,99.555867143651,274.9252,312.2613
JAHM052,JAHM,2020-02-21 00:00:00,2020.1420765,52,-1003279.84219,5959660.13809,2032774.35686,47,558607.2337,2068529.8373,18.707275598424,99.555867132084,274.9135,312.2496
JAHM054,JAHM,2020-02-23 00:00:00,2020.1475410,54,-1003279.84314,5959660.13779,2032774.35746,47,558607.2347,2068529.8379,18.707275604028,99.555867141431,274.9135,312.2497
JAHM055,JAHM,2020-02-24 00:00:00,2020.1502732,55,-1003279.84433,5959660.14393,2032774.35773,47,558607.2349,2068529.8361,18.707275588207,99.555867142904,274.9195,312.2557
JAHM056,JAHM,2020-02-25 00:00:00,2020.1530055,56,-1003279.84526,5959660.14693,2032774.35862,47,558607.2353,2068529.8360,18.707275586796,99.555867146848,274.9228,312.2589
JAHM057,JAHM,2020-02-26 00:00:00,2020.1557377,57,-1003279.84637,5959660.15193,2032774.36142,47,558607.2356,2068529.8370,18.707275595906,99.555867149442,274.9285,312.2647
JAHM058,JAHM,2020-02-27 00:00:00,2020.1584699,58,-1003279.84624,5959660.15434,2032774.36441,47,558607.2350,2068529.8391,18.707275614653,99.555867144393,274.9317,312.2679
JAHM059,JAHM,2020-02-28 00:00:00,2020.1612022,59,-1003279.84608,5959660.14538,2032774.35958,47,558607.2364,2068529.8373,18.707275598987,99.555867156970,274.9218,312.2579
JAHM060,JAHM,2020-02-29 00:00:00,2020.1639344,60,-1003279.84449,5959660.14844,2032774.36133,47,558607.2343,2068529.8381,18.707275606060,99.555867137294,274.9249,312.2611
JAHM062,JAHM,2020-03-02 00:00:00,2020.1693989,62,-1003279.84608,5959660.14938,2032774.35972,47,558607.2357,2068529.8362,18.707275588765,99.555867150686,274.9255,312.2617
JAHM063,JAHM,2020-03-03 00:00:00,2020.1721311,63,-1003279.84415,5959660.15009,2032774.36171,47,558607.2337,2068529.8380,18.707275604702,99.555867131575,274.9266,312.2627
JAHM064,JAHM,2020-03-04 00:00:00,2020.1748634,64,-1003279.84703,5959660.14823,2032774.35792,47,558607.2368,2068529.8348,18.707275576194,99.555867161440,274.9240,312.2602
JAHM065,JAHM,2020-03-05 00:00:00,2020.1775956,65,-1003279.84725,5959660.15523,2032774.36089,47,558607.2359,2068529.8354,18.707275581507,99.555867152424,274.9316,312.2677
JAHM068,JAHM,2020-03-08 00:00:00,2020.1857923,68,-1003279.84468,5959660.15303,2032774.36368,47,558607.2337,2068529.8389,18.707275612913,99.555867131920,274.9300,312.2661
JAHM069,JAHM,2020-03-09 00:00:00,2020.1885246,69,-1003279.84841,5959660.15974,2032774.36452,47,558607.2363,2068529.8374,18.707275599182,99.555867156200,274.9371,312.2733
JAHM070,JAHM,2020-03-10 00:00:00,2020.1912568,70,-1003279.84638,5959660.14759,2032774.36094,47,558607.2363,2068529.8379,18.707275604225,99.555867156322,274.9243,312.2605
JAHM071,JAHM,2020-03-11 00:00:00,2020.1939891,71,-1003279.84719,5959660.15642,2032774.36202,47,558607.2356,2068529.8361,18.707275587814,99.555867150014,274.9330,312.2692
JAHM072,JAHM,2020-03-12 00:00:00,2020.1967213,72,-1003279.84596,5959660.15243,2032774.36114,47,558607.2351,2068529.8366,18.707275592287,99.555867144771,274.9288,312.2650
JAHM073,JAHM,2020-03-13 00:00:00,2020.1994536,73,-1003279.84450,5959660.15220,2032774.36252,47,558607.2337,2068529.8380,18.707275605447,99.555867131469,274.9288,312.2650
JAHM074,JAHM,2020-03-14 00:00:00,2020.2021858,74,-1003279.84812,5959660.14949,2032774.36261,47,558607.2377,2068529.8388,18.707275612242,99.555867169649,274.9269,312.2630
JAHM075,JAHM,2020-03-15 00:00:00,2020.2049180,75,-1003279.85026,5959660.15835,2032774.36532,47,558607.2383,2068529.8385,18.707275609041,99.555867175653,274.9364,312.2725
JAHM076,JAHM,2020-03-16 00:00:00,2020.2076503,76,-1003279.84676,5959660.14655,2032774.36242,47,558607.2368,2068529.8396,18.707275619684,99.555867161550,274.9239,312.2600
JAHM077,JAHM,2020-03-17 00:00:00,2020.2103825,77,-1003279.85111,5959660.15707,2032774.36442,47,558607.2394,2068529.8380,18.707275604594,99.555867185625,274.9350,312.2712
JAHM078,JAHM,2020-03-18 00:00:00,2020.2131148,78,-1003279.84650,5959660.16042,2032774.36342,47,558607.2343,2068529.8362,18.707275588757,99.555867137239,274.9371,312.2733
JAHM079,JAHM,2020-03-19 00:00:00,2020.2158470,79,-1003279.84621,5959660.16047,2032774.36619,47,558607.2340,2068529.8388,18.707275612370,99.555867134507,274.9380,312.2741
JAHM081,JAHM,2020-03-21 00:00:00,2020.2213115,81,-1003279.84479,5959660.14860,2032774.36072,47,558607.2346,2068529.8375,18.707275600265,99.555867139861,274.9249,312.2611
JAHM082,JAHM,2020-03-22 00:00:00,2020.2240437,82,-1003279.84598,5959660.14856,2032774.35996,47,558607.2357,2068529.8367,18.707275593271,99.555867151036,274.9248,312.2610
JAHM083,JAHM,2020-03-23 00:00:00,2020.2267760,83,-1003279.84958,5959660.15530,2032774.36294,47,558607.2382,2068529.8372,18.707275597715,99.555867174105,274.9327,312.2688
JAHM084,JAHM,2020-03-24 00:00:00,2020.2295082,84,-1003279.85172,5959660.15861,2032774.36367,47,558607.2397,2068529.8367,18.707275593513,99.555867188928,274.9363,312.2725
JAHM085,JAHM,2020-03-25 00:00:00,2020.2322404,85,-1003279.84965,5959660.16143,2032774.36657,47,558607.2372,2068529.8387,18.707275611272,99.555867165149,274.9396,312.2757
JAHM086,JAHM,2020-03-26 00:00:00,2020.2349727,86,-1003279.84406,5959660.14948,2032774.36182,47,558607.2337,2068529.8383,18.707275607448,99.555867131672,274.9260,312.2621
JAHM087,JAHM,2020-03-27 00:00:00,2020.2377049,87,-1003279.84528,5959660.15052,2032774.36326,47,558607.2347,2068529.8392,18.707275616216,99.555867141451,274.9276,312.2638
JAHM088,JAHM,2020-03-28 00:00:00,2020.2404372,88,-1003279.84874,5959660.15374,2032774.36752,47,558607.2376,2068529.8421,18.707275641799,99.555867168731,274.9325,312.2687
