id,sta,ymd,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
LSN1201,LSN1,2020-07-19 00:00:00,2020.5491803,201,-1088138.33227,6196941.05063,1042730.28665,47,605293.7194,1047220.4900,9.472357914926,99.959198769434,8.3119,31.4105
LSN1202,LSN1,2020-07-20 00:00:00,2020.5519126,202,-1088138.33809,6196941.05571,1042730.29066,47,605293.7242,1047220.4929,9.472357941698,99.959198813622,8.3185,31.4171
LSN1203,LSN1,2020-07-21 00:00:00,2020.5546448,203,-1088138.33651,6196941.06527,1042730.29325,47,605293.7210,1047220.4940,9.472357951253,99.959198784433,8.3279,31.4265
LSN1204,LSN1,2020-07-22 00:00:00,2020.5573770,204,-1088138.32722,6196941.02836,1042730.28648,47,605293.7183,1047220.4935,9.472357947389,99.959198759293,8.2894,31.3880
LSN1205,LSN1,2020-07-23 00:00:00,2020.5601093,205,-1088138.33490,6196941.04888,1042730.28678,47,605293.7223,1047220.4903,9.472357917974,99.959198795779,8.3107,31.4093
LSN1206,LSN1,2020-07-24 00:00:00,2020.5628415,206,-1088138.32215,6196941.04882,1042730.28592,47,605293.7097,1047220.4898,9.472357913712,99.959198681592,8.3083,31.4069
LSN1207,LSN1,2020-07-25 00:00:00,2020.5655738,207,-1088138.33276,6196941.04392,1042730.29016,47,605293.7210,1047220.4945,9.472357955900,99.959198784419,8.3060,31.4046
LSN1209,LSN1,2020-07-27 00:00:00,2020.5710383,209,-1088138.33019,6196941.04263,1042730.28876,47,605293.7187,1047220.4934,9.472357945996,99.959198763374,8.3041,31.4027
LSN1210,LSN1,2020-07-28 00:00:00,2020.5737705,210,-1088138.33040,6196941.04254,1042730.28671,47,605293.7190,1047220.4914,9.472357927822,99.959198765481,8.3037,31.4023
LSN1211,LSN1,2020-07-29 00:00:00,2020.5765027,211,-1088138.33478,6196941.04669,1042730.29260,47,605293.7225,1047220.4964,9.472357973122,99.959198798165,8.3095,31.4081
LSN1212,LSN1,2020-07-30 00:00:00,2020.5792350,212,-1088138.33239,6196941.04957,1042730.29024,47,605293.7197,1047220.4937,9.472357948466,99.959198772185,8.3115,31.4101
LSN1214,LSN1,2020-08-01 00:00:00,2020.5846995,214,-1088138.33280,6196941.04987,1042730.29401,47,605293.7200,1047220.4973,9.472357981513,99.959198775437,8.3125,31.4111
LSN1215,LSN1,2020-08-02 00:00:00,2020.5874317,215,-1088138.33343,6196941.05946,1042730.29446,47,605293.7190,1047220.4962,9.472357971371,99.959198765949,8.3220,31.4205
LSN1216,LSN1,2020-08-03 00:00:00,2020.5901639,216,-1088138.33732,6196941.05014,1042730.29238,47,605293.7244,1047220.4956,9.472357965435,99.959198815555,8.3132,31.4118
LSN1217,LSN1,2020-08-04 00:00:00,2020.5928962,217,-1088138.32754,6196941.03407,1042730.28699,47,605293.7176,1047220.4931,9.472357943419,99.959198753150,8.2951,31.3936
LSN1218,LSN1,2020-08-05 00:00:00,2020.5956284,218,-1088138.33168,6196941.05135,1042730.29173,47,605293.7187,1047220.4949,9.472357959369,99.959198763092,8.3133,31.4119
LSN1219,LSN1,2020-08-06 00:00:00,2020.5983607,219,-1088138.33088,6196941.04112,1042730.29047,47,605293.7197,1047220.4953,9.472357963272,99.959198771955,8.3030,31.4016
LSN1220,LSN1,2020-08-07 00:00:00,2020.6010929,220,-1088138.33054,6196941.04703,1042730.29036,47,605293.7183,1047220.4942,9.472357953721,99.959198759596,8.3087,31.4073
LSN1221,LSN1,2020-08-08 00:00:00,2020.6038251,221,-1088138.33124,6196941.04730,1042730.28947,47,605293.7190,1047220.4933,9.472357945200,99.959198765514,8.3089,31.4075
LSN1223,LSN1,2020-08-10 00:00:00,2020.6092896,223,-1088138.33092,6196941.05426,1042730.29094,47,605293.7174,1047220.4936,9.472357948249,99.959198751678,8.3159,31.4145
LSN1224,LSN1,2020-08-11 00:00:00,2020.6120219,224,-1088138.32712,6196941.05379,1042730.28933,47,605293.7138,1047220.4922,9.472357935504,99.959198718297,8.3145,31.4131
LSN1227,LSN1,2020-08-14 00:00:00,2020.6202186,227,-1088138.33122,6196941.04664,1042730.29182,47,605293.7190,1047220.4957,9.472357967173,99.959198766362,8.3087,31.4073
LSN1228,LSN1,2020-08-15 00:00:00,2020.6229508,228,-1088138.33512,6196941.04414,1042730.29333,47,605293.7233,1047220.4975,9.472357983240,99.959198805267,8.3072,31.4058
LSN1229,LSN1,2020-08-16 00:00:00,2020.6256831,229,-1088138.33122,6196941.04172,1042730.29143,47,605293.7199,1047220.4961,9.472357970862,99.959198774124,8.3039,31.4024
LSN1230,LSN1,2020-08-17 00:00:00,2020.6284153,230,-1088138.33270,6196941.05106,1042730.29107,47,605293.7197,1047220.4942,9.472357953625,99.959198772684,8.3131,31.4117
LSN1231,LSN1,2020-08-18 00:00:00,2020.6311475,231,-1088138.33180,6196941.05508,1042730.29412,47,605293.7181,1047220.4966,9.472357975122,99.959198758225,8.3174,31.4160
LSN1232,LSN1,2020-08-19 00:00:00,2020.6338798,232,-1088138.33358,6196941.06459,1042730.29249,47,605293.7183,1047220.4934,9.472357946198,99.959198759224,8.3266,31.4252
LSN1233,LSN1,2020-08-20 00:00:00,2020.6366120,233,-1088138.33142,6196941.04876,1042730.28944,47,605293.7189,1047220.4930,9.472357942723,99.959198764789,8.3104,31.4090
LSN1234,LSN1,2020-08-21 00:00:00,2020.6393443,234,-1088138.33353,6196941.05526,1042730.28991,47,605293.7198,1047220.4924,9.472357936921,99.959198773444,8.3172,31.4157
LSN1237,LSN1,2020-08-24 00:00:00,2020.6475410,237,-1088138.32567,6196941.02974,1042730.28621,47,605293.7165,1047220.4931,9.472357943298,99.959198743131,8.2904,31.3890
LSN1238,LSN1,2020-08-25 00:00:00,2020.6502732,238,-1088138.32789,6196941.03105,1042730.28578,47,605293.7185,1047220.4924,9.472357936967,99.959198761061,8.2920,31.3906
LSN1239,LSN1,2020-08-26 00:00:00,2020.6530055,239,-1088138.33314,6196941.05302,1042730.29186,47,605293.7198,1047220.4947,9.472357957669,99.959198773531,8.3152,31.4138
LSN1241,LSN1,2020-08-28 00:00:00,2020.6584699,241,-1088138.33075,6196941.04392,1042730.29112,47,605293.7190,1047220.4955,9.472357964996,99.959198766398,8.3059,31.4044
LSN1242,LSN1,2020-08-29 00:00:00,2020.6612022,242,-1088138.33215,6196941.03610,1042730.29396,47,605293.7218,1047220.4995,9.472358001407,99.959198791230,8.2990,31.3976
LSN1243,LSN1,2020-08-30 00:00:00,2020.6639344,243,-1088138.32682,6196941.03880,1042730.28850,47,605293.7161,1047220.4938,9.472357950167,99.959198739195,8.2998,31.3984
LSN1245,LSN1,2020-09-01 00:00:00,2020.6693989,245,-1088138.32827,6196941.04656,1042730.29364,47,605293.7161,1047220.4976,9.472357984280,99.959198740010,8.3084,31.4070
LSN1246,LSN1,2020-09-02 00:00:00,2020.6721311,246,-1088138.33523,6196941.03928,1042730.29069,47,605293.7243,1047220.4957,9.472357966851,99.959198813860,8.3020,31.4006
LSN1248,LSN1,2020-09-04 00:00:00,2020.6775956,248,-1088138.33289,6196941.05554,1042730.29279,47,605293.7191,1047220.4952,9.472357962333,99.959198767276,8.3178,31.4164
LSN1250,LSN1,2020-09-06 00:00:00,2020.6830601,250,-1088138.33467,6196941.04474,1042730.28750,47,605293.7228,1047220.4917,9.472357930520,99.959198800281,8.3067,31.4053
LSN1251,LSN1,2020-09-07 00:00:00,2020.6857923,251,-1088138.33237,6196941.03001,1042730.28339,47,605293.7231,1047220.4901,9.472357916026,99.959198802858,8.2913,31.3899
LSN1257,LSN1,2020-09-13 00:00:00,2020.7021858,257,-1088138.33513,6196941.05425,1042730.28994,47,605293.7216,1047220.4925,9.472357938236,99.959198789452,8.3164,31.4150
LSN1258,LSN1,2020-09-14 00:00:00,2020.7049180,258,-1088138.33589,6196941.04628,1042730.28651,47,605293.7237,1047220.4904,9.472357919138,99.959198808747,8.3083,31.4069
LSN1260,LSN1,2020-09-16 00:00:00,2020.7103825,260,-1088138.33393,6196941.05025,1042730.28868,47,605293.7211,1047220.4920,9.472357933180,99.959198784968,8.3122,31.4107
LSN1261,LSN1,2020-09-17 00:00:00,2020.7131148,261,-1088138.33532,6196941.04610,1042730.28662,47,605293.7232,1047220.4906,9.472357920501,99.959198803940,8.3080,31.4066
LSN1262,LSN1,2020-09-18 00:00:00,2020.7158470,262,-1088138.33243,6196941.03757,1042730.28663,47,605293.7218,1047220.4921,9.472357933838,99.959198791514,8.2992,31.3978
LSN1263,LSN1,2020-09-19 00:00:00,2020.7185792,263,-1088138.32899,6196941.02994,1042730.28578,47,605293.7197,1047220.4926,9.472357938333,99.959198772634,8.2911,31.3897
LSN1265,LSN1,2020-09-21 00:00:00,2020.7240437,265,-1088138.33187,6196941.03717,1042730.28617,47,605293.7213,1047220.4917,9.472357930461,99.959198787121,8.2987,31.3973
LSN1266,LSN1,2020-09-22 00:00:00,2020.7267760,266,-1088138.33225,6196941.03489,1042730.28443,47,605293.7221,1047220.4903,9.472357918222,99.959198794067,8.2962,31.3948
LSN1267,LSN1,2020-09-23 00:00:00,2020.7295082,267,-1088138.33492,6196941.04294,1042730.29145,47,605293.7233,1047220.4959,9.472357968303,99.959198805313,8.3057,31.4043
LSN1268,LSN1,2020-09-24 00:00:00,2020.7322404,268,-1088138.33195,6196941.03712,1042730.28774,47,605293.7214,1047220.4932,9.472357944542,99.959198787900,8.2989,31.3975
LSN1269,LSN1,2020-09-25 00:00:00,2020.7349727,269,-1088138.33357,6196941.03341,1042730.28906,47,605293.7236,1047220.4951,9.472357961308,99.959198808296,8.2958,31.3944
LSN1270,LSN1,2020-09-26 00:00:00,2020.7377049,270,-1088138.33366,6196941.04532,1042730.28936,47,605293.7217,1047220.4935,9.472357946496,99.959198790343,8.3074,31.4060
LSN1271,LSN1,2020-09-27 00:00:00,2020.7404372,271,-1088138.33423,6196941.03951,1042730.28873,47,605293.7232,1047220.4938,9.472357949232,99.959198804605,8.3018,31.4004
LSN1272,LSN1,2020-09-28 00:00:00,2020.7431694,272,-1088138.33668,6196941.04107,1042730.29119,47,605293.7254,1047220.4959,9.472357968332,99.959198824113,8.3041,31.4027
LSN1273,LSN1,2020-09-29 00:00:00,2020.7459016,273,-1088138.33747,6196941.04364,1042730.28737,47,605293.7257,1047220.4917,9.472357930261,99.959198827083,8.3061,31.4047
LSN1274,LSN1,2020-09-30 00:00:00,2020.7486339,274,-1088138.33484,6196941.03468,1042730.28958,47,605293.7247,1047220.4954,9.472357963772,99.959198817614,8.2973,31.3959
LSN1276,LSN1,2020-10-02 00:00:00,2020.7540984,276,-1088138.33166,6196941.03325,1042730.28889,47,605293.7218,1047220.4950,9.472357960570,99.959198791367,8.2953,31.3939
